headline,label,label_name,source
"-Spaghetti with a sweet banana ketchup sauce and hotdog chunks
-Sweet burger steaks
-Buckets of fried chicken 
The… https://t.co/Pvy1ytdlSY",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Special Reports: Weekly Options Volatility Analysis Ahead of Earnings -- $CDMO, $ORCL seeing high relative volatili… https://t.co/A1YCdejDbS",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Stock market crashes happen more than you think. The key to surviving them is being prepared.  https://t.co/1DutJov1m0,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Stocks Are Writing Checks the Economic Data Can’t Cash,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Supreme Court Takes Cognisance Of Infant’s Death During Shaheen Bagh Protest,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Supreme Court won't give Adnan Syed new trial in 'Serial' podcast murder case https://t.co/gUbF5AO9EI,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Sydney’s Wildfire Smoke Declared a ‘Public Health Emergency’,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Sydney's smoke-filled air from the bushfires is so bad it's setting off fire alarms. @SybillaGross explains just h… https://t.co/Ss3reLWhlW,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Taylor Swift sings 'Love Story', 'Blank Space' and more during American Music Awards performance https://t.co/qgEfuSM5xp",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Tension in Hong Kong simmers on,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The 16 most innovative new companies of the 2010s https://t.co/oFcdKQkRMu by @ewolffmann https://t.co/wzisb9VNvh,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The Afghanistan Papers Reveal a Tragedy, Not a Crime",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The African grey parrot is an intelligent animal capable of mimicking human speech, which can live in captivity up… https://t.co/1UX49C10l7",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The backlash over Peloton's much-maligned holiday ad could be a good thing for the company in the long run https://t.co/VTjv9gaE5Y,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The Best Apple Watch Black Friday Deals (2019): List of Apple Watch Series 3, 4 & 5 GPS & Cellular Savings Shared by Save Bubble",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The Big Dirty Secret Behind Wind Power,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The Big Picture: More to the good employment report than job growth $SPY $TNX-- https://t.co/w4dAzYCmAz… https://t.co/6a6tdtLR2k,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The biggest holdup in the U.S.-China negotiations is Washington’s demand that China guarantee its pledge to buy mor… https://t.co/FIbhm2SNtj,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The Billionaire's Big Job of Restoring Aston Martin,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The CDC says Americans don't have to wear facemasks because of coronavirus https://t.co/uOZUXtZJxt,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The companies all deserve credit for conscientiously reconsidering the consequences of their design choices https://t.co/U8xZNmVfZQ,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The consequences of ultra-low US unemployment https://t.co/sfRBlPKbuY,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The End of Econ Blogging’s Golden Age,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The family behind Krispy Kreme Doughnuts and Panera Bread is adding a member of the Kardashian clan to its portfolio https://t.co/0h1f7I0IyY,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The FT View: Jair Bolsonaro should keep his nerve and seize Brazil’s chance to change
https://t.co/4QkSKpohll",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The Infinite Energy Resource We’re Overlooking,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The IRS has a new tax form out and wants to know all about your cryptocurrency https://t.co/dgAgh1v040,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The JEDI suit isn't about Star Wars.

Amazon is suing the Pentagon because it gave Microsoft a cloud computing cont… https://t.co/VAQytv4kJ3",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The Least Expensive Car Of 2019,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The man once dubbed 'Britain's Bill Gates' could be one step closer to a US jail,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The Markets Speak: The Lesson Has Been Harsh. https://t.co/89QRsOfn53 #business #stocks #stockmarket,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The most patient investors may want some commodities in their portfolio, says @jasonzweigwsj https://t.co/iPzo9hUxaj",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The most successful money maker in modern finance has one simple rule of thumb for investing: remove all emotion. https://t.co/MBtciNVHrn,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The MTA's 2020 resolution: bring contactless payments to all subway stations and buses by the end of the year. https://t.co/5OJSrin71m,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The New England Patriots admitted that a crew last Sunday ""unknowingly violated a league policy by filming the fiel… https://t.co/3VK3izjuim",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The number of new coronavirus cases in Indonesia surges by more than 200 for second consecutive day https://t.co/bdhN2NroqM,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The Oxford Word of the Year 2019 is what the UN secretary-general called ""the defining issue of our time"" https://t.co/CG7TmQCOW5",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The Protected Principal Retirement Portfolio: Preliminary Rebalancing - Part II. Read more: https://t.co/FqgNC2brWZ… https://t.co/4os0EzLBOA,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The retail winners and losers for when we can spend again: https://t.co/qLtOPsBmME,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The search for the Alzheimer's drug is costly and frustratingly unpredictable. But it's actually a calculated gambl… https://t.co/wh7v9OAq23,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The U.S. may not be able to stop China and Russia from selling arms to Iran next year, says @GhoshWorld… https://t.co/llJ1jsbDiz",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The U.S. Navy says a second victim is dead in addition to the shooter at Naval Air Station Pensacola in Florida, th… https://t.co/cns2vm5dvN",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The U.S. reopening its market to Brazilian fresh beef is a matter of when, not if https://t.co/Jr2lcHzJOr",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The US has added waiters and bartenders in 112 of the past 11 7 months https://t.co/b1LS0U7EUi,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The US has crazy-low taxes and this is why https://t.co/rOJq3Bp5r6 via @bopinion,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The Web Might Be a Monopolist’s Best Friend,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"The Week Ahead: Monetary Policy, Stats and an Impeachment in Focus",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
There are 'a lot of predators' in the fashion industry: Kathy Ireland,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"There has been a lot conversation about why companies are staying private longer, but not enough conversation on th… https://t.co/wpIl7U9TJ9",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
These three retail innovators challenge the conventional wisdom of brick and mortar https://t.co/45B2Hlbm32,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
This app recommends stocks based on your Zodiac sign. But it's not what you think,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
This is a great and well reseached book on Justice K. The Ruth Marcus book is a badly written & reseached disaster.… https://t.co/vS6EEFdMEj,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
This Is When Your Favorite Stores Open on Black Friday,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
This man is making millions selling testicular implants for everything from a dog to an elephant.… https://t.co/yDYQvADflP,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
This map shows the U.S. cities where robots are impacting jobs the most. (via @CNBCMakeIt) https://t.co/75r14auc32 https://t.co/dolkFZtPxx,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Three breakfast reads https://t.co/VHJwACKpI8,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Three Things You Should Check Before Buying Avery Dennison Corporation (NYSE:AVY) For Its Dividend,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Thyssenkrupp, Kone discuss multi-billion euro break-up fee - sources",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
TicToc Good news...the minority male turtles can handle it]... they are  required to pay child support.,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"TicToc https://t.co/EOsKuYWXOv tarafından ⚡️ “Iman, the last Sumatran rhinoceros in Malaysia, has died at 25”",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Tiger Woods and U.S. Team Score Another Presidents Cup Win,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Time to drive pensions sharks out of the water for good https://t.co/0B8FXfEjvI,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Today millions of people around the world continue to suffer in poverty. #Data and #technology can enable governmen… https://t.co/6uirAecyyP,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Top trending: Assange rape investigation dropped; Chick-Fil-A bans donating to anti-LGBTQ groups,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Trade war. Possible recession. Presidential election.

Here are the 3 stocks you need heading into 2020. 

https://t.co/fdcXiqwKpw",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Travel Restrictions Won't Help Contain Virus, Johns Hopkins' Nuzzo Says",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Troops are reinforcing the police in Bogota, after outbreaks of looting and vandalism https://t.co/tGzHJL5v84",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Two More Bankers Arrested in Germany Over Tax Scandal Investigation,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Two people in custody after vehicle breaches checkpoints at Trump's Mar-a-Lago resort, police say https://t.co/rz7EV9ncJw",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Ukraine still hasn't received $35 million of approved military aid: report https://t.co/N0yrGxtdQl via @HuffPost https://t.co/58RXm3xu0f,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Unlock our award-winning LIVE #investmentresearch, fundamental and #technicalanalysis, #market flow, #earnings cove… https://t.co/1G5gqkLBzM",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Venture capital doesn't work for everyone. There's another way https://t.co/kp76Buetao,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Venture capitalists are embracing direct listings and curbing fees for bankers https://t.co/Xm3d9qsGhl,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Virus Hits Hong Kong Insurers Already Reeling From Protests,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Voters left in the dark over money behind online election ads https://t.co/84RDNVsRKP,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Waiting for your Equifax settlement cash? Don’t hold your breath https://t.co/60naM4i2NO,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Wall Street Breakfast: Merger Monday. Get more updates here: https://t.co/jl4re63yZs #investing #markets #business,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Wall Street Has Plans for Newspapers, and They Aren't Pretty",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Wall Street's Finest Walk Into a $2 Trillion Mess on Saudi Aramco,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Warren Buffett: Growth vs. Cash Generation,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Watch Live: Shots Fired At Mar-a-Lago https://t.co/kxZiY2weRW,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
WATCH: A sea of fans filled the streets of Rio de Janeiro to celebrate Flamengo's win over River Plate in the Copa… https://t.co/U0spDtnEzr,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Watchdog faults FBI in Trump campaign probe, but sees no bias https://t.co/ntqbKnWfWJ",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"What are Kimberly Esterkin's top priorities as an #IRO? 

✅ ""Staying ahead of the best practices in my industry"" 
✅… https://t.co/JDyJevXsED",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
What Can the 1991 Recession and S&L Crisis Tell Us About Today?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
What is the age of the ‘Instagram face’?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"What to watch in the markets: Thursday, Feb 6",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
What was the top cryptocurrency of 2019?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
When Can You Afford to Retire? Ask Yourself These 4 Questions,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"When companies buy their own shares, executives are quick to cash out https://t.co/19bF83Xoi7 via @BW",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"When in doubt, follow the Oracle of Omaha?  https://t.co/eG7b0eXXit",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Which way will the markets be headed next week before traders head home for Thanksgiving? On @MadMoneyOnCNBC,… https://t.co/q4NtFLbrmV",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Whn you've lost Tom Lee...,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Why Accelerated Approval Could Be Huge for This Ovarian Cancer Study,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
why macro funds are shutting down left and right https://t.co/gVYowOBmqe,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Why paying down your mortgage faster could be a good investment strategy https://t.co/mUrPzoRwaf,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Why some critics are questioning KKR’s ‘responsible investing’ posture https://t.co/XcwjDUvvDQ,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Why the Coronavirus Is Making It Cheaper to Fuel Planes,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Why the Equal Rights Amendment, a 1972 Ideal, Is Back",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Why This Is a Huge Win Against Prostate Cancer,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Why You're Probably Underestimating How Much You'll Need in Retirement,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Wildfires are still raging across New South Wales, Australia.

Australian firefighters are battling 6 emergency-lev… https://t.co/8KQ9JZVd3L",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Will the yen see a decline in popularity as more countries enter zero-rate territory? Insights via @CMEGroup https://t.co/zPR2qSO8Pq,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Wipro贏得Marelli的多年策略性IT協議,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Wish you could only work 4 days a week? Here's why this company made the switch to a shorter workweek.… https://t.co/SHNefqcV1o,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Witch Hunt!,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
With #YFPremium you can get a heatmap view of your portfolio. Examine sector- and company-level contribution to ret… https://t.co/lq5EJGZ3tg,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Woodford’s Bet on U.K. Plc Comes Good Too Late for Investors,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
World’s Biggest Reservoir May Stop Power Output Amid Drought,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
World's Top Steelmaker Sounds the Alarm as Virus Spreads Through China,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Worried about a recession? Here’s how to prepare your retirement nest egg,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Wuhan Doctor’s Death A Massive Headwind For China Coronavirus Sentiment,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
You Can Own a Fraction of a Warhol. But Should You?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
You should always buy these 4 things in bulk. (via @CNBCMakeIt) https://t.co/Dujz63MaP5,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Your 70s can be tricky — how do you increase your resources while using them wisely? Here's how to invest for a lif… https://t.co/iVyGisOsaA,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Your future portfolio might be stocks, bonds, and a bit of basketball https://t.co/6Dmyj8s9aJ via @BW",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"🖥️ Google new quantum computer that can perform computations in 200 seconds that otherwise would take 10,000 years https://t.co/wxZxiFnotV",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Gold Price Forecast – Gold Markets Decline Into The Weekend,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Brazil's Vale loses spot as world's top iron ore producer to Rio Tinto https://t.co/YFpdog1bsu https://t.co/QYFVJa50go,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
India's gold imports declined for the fifth month as the slowest economic growth in six years curbed demand during… https://t.co/y6BgL5cSPj,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Gold Falls After Strong Jobless Report #Silver #Stock #MarketScreener https://t.co/3ztxIAtUKP https://t.co/v92anbNxu3,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Gold Edges Lower With Investors Eyeing Economic Data #Silver #Stock #MarketScreener https://t.co/7goZcHKZGW https://t.co/9oGCWjeq0J,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Gold Edges Lower With Investors Eyeing Economic Data #Silver #Stock #MarketScreener https://t.co/i53u7vaynH https://t.co/XI4WdZLCZf,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
$FCX $BHP $SCCO - Copper drops again; LME closes Ring for first time since WW II https://t.co/79bmc5AC7W,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
CME : Volatility in New York gold prices impacting liquidity in London - LBMA #CME #Stock #MarketScreener… https://t.co/8ILGYoJHzS,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
"$XAUUSD:CUR $GLD $IAU - Gold closing in on $1,700 https://t.co/dlF56Hes3D",2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
"Dec. gold climbs $2.40, or 0.2%, to settle at $1,474.30/oz",2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
"Feb. gold climbs $8.90, or 0.6%, to settle at $1,481.20/oz",2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
"Gold futures climb nearly 3%, settling at the highest level since December 2012 https://t.co/um1vukp9mc",2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Gold Soars To 8-Year Highs As Stocks Melt-Up On Massive Short-Squeeze  https://t.co/80904NqvN0,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Silver Weekly Price Forecast – Silver Markets Rally Significantly,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Gold rises https://t.co/pCFxistRTq https://t.co/EccKbrGpHF,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Gold: Prepare For Bull Market To Begin Any Day. https://t.co/H54NIPOiww #business #finance #economy,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Best And Worst Q1 2020: Basic Materials ETFs And Mutual Funds. https://t.co/IPnvVdskQZ #business #finance #markets,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Catalyst Metals : Joint Venture with St Barbara on Drummartin project #CatalystMetals #Stock #MarketScreener… https://t.co/hs4iuvtDbN,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The diamond industry is working to build a carbon-neutral mine within the next decade. Insights via @DPAssociation https://t.co/bkqWR2d1aX,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$COMDX: Metals Settlement Prices https://t.co/hcbCEY76s8,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$COMDX: Metals Settlement Prices https://t.co/klzxoYZMDh,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Nickel Monthly News For The Month Of January 2020. https://t.co/dqgOlMmJMl #markets #economy #stocks,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$COMDX: Metals Settlement Prices https://t.co/UultNDoj0j,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$COMDX: Metals Settlement Prices https://t.co/FdbGhOjvKi,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$COMDX: Metals Settlement Prices https://t.co/zZXI6yitLs,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
#IPOs expected/Priced this week https://t.co/CUVLFGPBiP #IPOCalendar $CAN $PINE $SITM,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
A year in which the IPO market sobered up https://t.co/bgpuGK5XpJ,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Casper prices its IPO at $12 a share, the low end of range",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"For International Funds Considering The Aramco IPO, A Short-Term Strategy That Might Play Out",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Fortinet Makes an Acquisition for One of the Fastest-Growing Segments of Cybersecurity,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Inszone Insurance Acquires James Swiniuch Agency, Inc",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Meritex Enters Dallas Market With Acquisition of Jetstar 114 Business Center,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
OneWater Marine raised $55.4 mln in the IPO,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"PPD's stock indicated in early going to open at $30, or 11% above $27 IPO price",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$ALGN - Align loses patent case against 3Shape https://t.co/2HgNiksWgy,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Alstom's U.K. unit fined 15 million pounds in connection with bribes paid in Tunisia https://t.co/wAS04f4bOb,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
"Amazon files suit, challenging Pentagon’s $10 billion cloud contract to Microsoft https://t.co/bhI1vQg91J",0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Amazon's Third-Party Marketplace Faces Fresh Regulatory Headwinds,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Auto parts supplier Prevent sues Volkswagen for suppressing competition,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
EU probes Qualcomm over radio-frequency chips,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
India's state-run banks report fraud of more than $13 billion in 6 months,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
"Madhya Pradesh Vyapam Scam: Man Gets 10 Years, 30 Others Get 7 Years In Jail",0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
New York hits Juul with a lawsuit,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Rio Tinto faces Mongolia lawsuit over Oyu Tolgoi mine,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Sanctions-hit refiner Nynas handed administrator by Swedish court,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
U.S. agency probes 12th Tesla crash tied to possible Autopilot use,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
UK regulator orders recall of fire-risk Whirlpool washing machines,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
"United was sued by a passenger for refusing to issue refunds, just days after U.S. regulators ordered airlines to r… https://t.co/JvGcITvqPf",0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
UPDATE 1-Italian police search ArcelorMittal offices over Ilva probe,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Walmart employee's family files wrongful death lawsuit after man dies of coronavirus complications https://t.co/cXYG6iXeL0,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
WeWork Faces Another Investigation Over Neumann,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
$TEVA - Teva in talks with DoJ to end generics probes - Bloomberg https://t.co/a47OmArrQY,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
BPH Energy : Settlement of Litigation #BPHEnergy #Stock #MarketScreener https://t.co/DD5IfT4zgo https://t.co/sZfkzFWMcP,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Enterprise Wins Favorable Ruling From Texas Supreme Court,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Fiat reaches settlement with Italy tax agency over Chrysler value claim,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
GM not liable for punitive damages in ignition switch cases: U.S. appeals court,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Gm wins key legal victory over pre-bankruptcy liability,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
HSBC makes last-minute settlement with ex-currencies head https://t.co/uqYy01pnBL,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Alphabet Seeks Quiet End to Investor Suits Over Sex Harassment,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Amazon seeks to depose Trump, Esper in lawsuit over cloud computing contract",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Bayer seeks reversal of $86M Roundup cancer verdict,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"California to stop buying GM, Toyota and Fiat Chrysler vehicles over emissions fight",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
CN meets U.S. federal requirement to operate Positive Train Control on all required tracks ahead of schedule  https://t.co/79kRLNp5Ip,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Department of Justice Blames China for Equifax Data Breach: What You Need to Know,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
DOJ moves to scrap decades-old movie distribution rules,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
DOJ seeks to reverse the ruling against Qualcomm,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
FAA chief weighs changes to plane approval process: WSJ,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"JetBlue founder was a ""death knell"" for this Canada carrier, a lawsuit says https://t.co/14JYSa5ahV",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"NEW: A federal appeals court in Washington upheld regulations by the FDA saying ""e-cigarettes are indisputably high… https://t.co/fM0DaAKGK6",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
NEW: Teva and other generic drugmakers have held talks with the U.S. about resolving a long-running probe of allege… https://t.co/CmycwwREYa,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Roche's Small Spark Deal Holds a Big Regulatory Warning,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
SEC investigator https://t.co/xn4CBYig52,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
U.S. arrests three in alleged $722 million cryptocurrency fraud https://t.co/r7JbcAUepE https://t.co/I6DBZ4xKzB,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
UPDATE 1-Swedbank pledges prompt release of money laundering probe,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$AMTD - Ameritrade: Charles Schwab's Offer In Line With Our Valuation. Keep reading: https://t.co/soth7CVICV #business #finance #stocks,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$AMTD $SCHW - Schwab to buy TD Ameritrade in $26B all-stock deal https://t.co/eycEc0Nye9,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$BYND - Susquehanna holds stake in Beyond Meat https://t.co/RIuPccbwsX,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$CBS: CBS/Viacom (VIAB) expect to close merger on Wednesday, December 4th https://t.co/UuC8Oj9MAP",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$GATX: GATX enters into stock purchase agreement for the sale of its American Steamship Company business to Rand... https://t.co/FgdxBcYBd9,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
